market_id,slug,question,description,yes_token_id,mid,best_bid,best_ask,spread,liquidity,volume,end_date,book_source,event_date,days_to_resolution
0x7338d9dea0de820ed621abdff3de2d4b07a573bc0c1a6f7128941f4d0c5606e3,will-the-orlando-magic-win-the-2026-nba-finals,Will the Orlando Magic win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Orlando Magic win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",95140346952277551620015228752585531762813913098320669805735291271863965388665,0.0045000000000000005,0.004,0.005,0.001,596629.97235,7585413.626932996,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x3a26ca6425e2d98f14935670bc22cdb0744defc6f6d83c65f8c413a921c5c70c,will-switzerland-win-the-2026-fifa-world-cup,Will Switzerland win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",62131913648515148266463816694306031394539656598501514114816028349608560215534,0.0075,0.007,0.008,0.001,562043.77202,8060495.298669394,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0xd65891729ce093cc12236856837eba1a0872fc7998fd4294c21346f7db68079c,will-josh-shapiro-win-the-2028-democratic-presidential-nomination-977,Will Josh Shapiro win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",71169839497420596285841847514123589847893415750912355173877524195175834054354,0.0375,0.037,0.038,0.0010000000000000009,534752.18117,5793889.025468388,2028-11-07T00:00:00Z,rest:GET,2028-11-07 00:00:00,955.0
0x7b52405ad0e0d31bfe970940b67d77f24ecedeab8a2361c11148c02a006e325c,will-norway-win-the-2026-fifa-world-cup-893,Will Norway win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",60447443643099453130956385288904175887233107411078568881602330835010340506057,0.0315,0.031,0.032,0.0010000000000000009,532490.90729,7389381.17789918,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0xa49fc89bfb87bb302bfc43567709850565161bdaed5bc506bff4b85fd3c5c2ee,will-the-phoenix-suns-win-the-2026-nba-finals,Will the Phoenix Suns win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Phoenix Suns win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",106572879185916710503631021854572801471104977091252507745096331167318654083650,0.0055,0.005,0.006,0.001,525387.733,10552891.242708,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0xe6bcc2f1dd025ce5e1833190f7c60a71171c94f805df55b9ab0ded695ec93565,will-alexandria-ocasio-cortez-win-the-2028-democratic-presidential-nomination-653,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",107064985435494333113391038470401719113272800530429703182710416066774068907304,0.0825,0.082,0.083,0.0010000000000000009,505688.55426,6047730.57493313,2028-11-07T00:00:00Z,rest:GET,2028-11-07 00:00:00,955.0
0x4c325469d9b516ef4e6b8f73a81a12607dec075e3c2fd454f91765aaeafc4760,will-pete-buttigieg-win-the-2028-democratic-presidential-nomination-687,Will Pete Buttigieg win the 2028 Democratic presidential nomination?,"This market will resolve to “Yes” if the named individual wins and accepts the 2028 nomination of the Democratic Party for U.S. president. Otherwise, this market will resolve to “No”.

The resolution source for this market will be a consensus of official Democratic Party sources.

Any replacement of the democratic nominee before election day will not change the resolution of the market.",91031279171981959197361710127213577102576826515163085396576756946418341946256,0.0375,0.037,0.038,0.0010000000000000009,494000.35524,9353907.964015678,2028-11-07T00:00:00Z,rest:GET,2028-11-07 00:00:00,955.0
0x675bba4df50fd123f7fbfbafa67e9b75f4092d85ce0f9148ce78fc945964c856,will-paraguay-win-the-2026-fifa-world-cup-967,Will Paraguay win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",93165696161088512376930999170413968261015485018106746563527821398897374023845,0.0045000000000000005,0.004,0.005,0.001,481729.46462,10170202.248694371,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0x1595b4818eeb1ea1e0bec5de6f057218e557feee9b405a0e930d290384fa1d16,will-germany-win-the-2026-fifa-world-cup-467,Will Germany win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",81739002353269632749850710185641576213562066971072676369728657545679630163887,0.0535,0.053,0.054,0.0010000000000000009,454983.99686,6663543.666036434,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0x37a6de1b21803e5f3fb1965116218215d79963af4f7e51659696366267a63a03,will-morocco-win-the-2026-fifa-world-cup-464,Will Morocco win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",69910730841487615802736046038473620030754616421912831175284551372639933569112,0.0165,0.016,0.017,0.0010000000000000009,449374.51736,8740853.333437083,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0x4f3421fb2daf5cca7430ed8d8132463963081572d75434393a1808fdb8829fe8,will-portugal-win-the-2026-fifa-world-cup-912,Will Portugal win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",45415751658241142530386585138386640503488308219341470020075667342738719018629,0.0675,0.067,0.068,0.0010000000000000009,447496.06257,7932504.23554377,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0xc7c21c8972c773b34f36f67f15dada2584474d959f7e338aca5994727d37ae39,will-italy-win-the-2026-fifa-world-cup-813,Will Italy win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",71902280236980528007966111072910269163651886024599423678358797794246690742124,0.025500000000000002,0.025,0.026,0.0009999999999999974,446566.30641,7398998.629954845,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0xbb57ccf5853a85487bc3d83d04d669310d28c6c810758953b9d9b91d1aee89d2,will-bitcoin-hit-1m-before-gta-vi-872,Will bitcoin hit $1m before GTA VI?,"This market will resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) has a final ""High"" price of $1,000,000 or higher before Grand Theft Auto VI is officially released in the US. Otherwise, this market will resolve to ""No"".

If neither occurs by July 31, 2026, 11:59 PM ET, this market will resolve to 50-50.

For the purposes of this market, ""release"" refers to the game becoming publicly available for purchase or download in the US. Early access, beta versions, other forms of pre-release availability, or leaks will not count as an official release. If the release is only for certain consoles (e.g. Xbox Series X/S) it will count.

The resolution source for the release of GTA VI is official information from Rockstar Games or its parent company, Take-Two Interactive.

The resolution source for Bitcoin is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",105267568073659068217311993901927962476298440625043565106676088842803600775810,0.4885,0.487,0.49,0.0030000000000000027,421202.23393,3799303.967379686,2026-07-31T12:00:00Z,rest:GET,2026-07-31 12:00:00,125.0
0x5ccfe1b69a582d2985db08a8481a0d74c314b1fce9b4711ae2efb2c6467fe6aa,will-mexico-win-the-2026-fifa-world-cup-529,Will Mexico win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",22587775301869146748237913050505932485648958481571808324285560650057390882036,0.0115,0.011,0.012,0.0010000000000000009,418956.0552,6601921.341535239,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0x567f1ff714731fafa702d454a105b064a7ec4d10f6fb71ad3221f4918681c709,will-the-philadelphia-76ers-win-the-2026-nba-finals,Will the Philadelphia 76ers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Philadelphia 76ers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",5644679982684846699855787022092402984369447277920326773883608030240292167917,0.006500000000000001,0.006,0.007,0.001,396093.67413,6496202.811783962,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0xfda648d24cdad32dfe959195bd75ef4c81fbea5130eb6c7a4a0c18607a11ce63,will-the-atlanta-hawks-win-the-2026-nba-finals,Will the Atlanta Hawks win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Atlanta Hawks win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",46018378684967856456278619377189791752501136727354913341087475972513992392267,0.006500000000000001,0.006,0.007,0.001,373062.48552,14602221.840171842,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0xb76183fb9e7e80c5a8f983a87ceefd35c9c177f684dd001d7387dc7b70d596d6,will-the-miami-heat-win-the-2026-nba-finals,Will the Miami Heat win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Miami Heat win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",37553153998693380670857208408425399740373310817860780263908431095180775476801,0.0055,0.005,0.006,0.001,368882.62418,10136491.801860936,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x713641f745d71f6ec61f906237ffca3c8583f251e49384429a63ceb0ccdb2d37,will-the-new-york-knicks-win-the-2026-nba-finals,Will the New York Knicks win the 2026 NBA Finals?,"This market will resolve to “Yes” if the New York Knicks win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",20257190540739490630509657713144742134547949967093643458458133445357169845406,0.0435,0.043,0.044,0.0010000000000000009,365331.40437,3777880.0194949377,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x9be56371f6a29d12769b2f196847ee825b9585ebb8bfa042136be031b081eba1,will-netherlands-win-the-2026-fifa-world-cup-739,Will Netherlands win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",55935183786009449883683540312350046975246300613283087403691731856990327029236,0.0335,0.033,0.034,0.0010000000000000009,333606.97832,8593995.63014308,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0x22e7b5e35423e76842dd3a5e1a21d13793811080d5e7b2896d0c001bd5e97d54,will-the-oklahoma-city-thunder-win-the-2026-nba-finals,Will the Oklahoma City Thunder win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Oklahoma City Thunder win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",49500299856831034491021962156746701298730459370557900271970866855042624695770,0.375,0.37,0.38,0.010000000000000009,322796.603,5615056.765649975,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x32cfa52198e85e070d1b17d1b53c5c3a6aaae7736cdc33fa6aa04d353f0c2811,will-belgium-win-the-2026-fifa-world-cup-358,Will Belgium win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",30815807067456631524510535002617106205417832891402132396713720656146245200000,0.0185,0.018,0.019,0.0010000000000000009,318721.57628,7310571.061996138,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0xc58cfb7397c4f3f803f5c20135cafa7f6d2c87cf3bb1e6138042b95d828e1866,will-the-charlotte-hornets-win-the-2026-nba-finals,Will the Charlotte Hornets win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Charlotte Hornets win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",56958503032603479474712760211473691965846495282533669255954105717594026846100,0.011,0.01,0.012,0.002,314552.90064,30202726.834372394,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x9b56568af78dd036b03c641e0673729d72cd7d63578eb0119cd23eb1f94f1b56,will-the-houston-rockets-win-the-2026-nba-finals,Will the Houston Rockets win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Houston Rockets win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",50705248713323657762767401378286601907820885259053704401453562452183494476631,0.0155,0.015,0.016,0.0010000000000000009,305272.45724,3584629.5269659813,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x796e791e7058571e460278814fc7a3183752285338f1400087b98bef3c447908,will-the-los-angeles-lakers-win-the-2026-nba-finals,Will the Los Angeles Lakers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Los Angeles Lakers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",86297520870744792204751483474339201341298076835836561764334428915355504860913,0.0395,0.039,0.04,0.0010000000000000009,302599.70001,6313319.386298041,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0xe202539dfbeced92dc4112f134a205c80ca6cf4db32bd82f05b291c297219fd8,will-the-detroit-pistons-win-the-2026-nba-finals,Will the Detroit Pistons win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Detroit Pistons win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",59742411602053785892348440048778056320272639465974092140970920277782290781360,0.0365,0.036,0.037,0.0010000000000000009,296941.63459,5891194.934149027,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x4e65282819c98c6aed529f357fbf5983b1ae9407a3c25bd50fe97b2906df68f9,will-the-denver-nuggets-win-the-2026-nba-finals,Will the Denver Nuggets win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Denver Nuggets win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",56814725870179920615881424393027028330166672775619196396436430486653645555698,0.08499999999999999,0.08,0.09,0.009999999999999995,264354.0295,3279662.042320986,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x6b44bd667fad6cb5b3b68d8bd1055a038c77d9176dbd51f123879797cc3368a7,will-the-cleveland-cavaliers-win-the-2026-nba-finals,Will the Cleveland Cavaliers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Cleveland Cavaliers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",21929863894047830651599085392978377118642353711084157807549430066031384497667,0.0455,0.045,0.046,0.0010000000000000009,258035.44671,4577513.917534936,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0xe5bd80313b8859e3f5761568ac9498866ea9d4419e4d1b6a877a9a9bd2754cb4,will-croatia-win-the-2026-fifa-world-cup,Will Croatia win the 2026 FIFA World Cup?,"This market will resolve according to the national team that wins the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to win the FIFA World Cup based on the rules of FIFA (e.g., they are eliminated in the knockout stage), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or has not been completed by October 13, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source will be official information from FIFA, however, a consensus of credible reporting may also be used.",106593539437032467615148553707998472829334050617128244920821917025746481184109,0.0125,0.012,0.013,0.0009999999999999992,254553.31333,7649434.765111022,2026-07-20T00:00:00Z,rest:GET,2026-07-20 00:00:00,114.0
0x649ad05a2868343271fe82ea692031d567ca1af652e3529788933157e94aa088,will-the-minnesota-timberwolves-win-the-2026-nba-finals,Will the Minnesota Timberwolves win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Minnesota Timberwolves win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",5771676627182954113677164857547228277089396639521594262964034606220001939923,0.0195,0.019,0.02,0.0010000000000000009,253291.96205,4849620.261413929,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0xf8f63bb47b2a7c2e0c1be3cedf4075079b11c07476d76a9469065b0c4791961a,will-the-colorado-avalanche-win-the-2026-nhl-stanley-cup,Will the Colorado Avalanche win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Colorado Avalanche win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.
",101738487887518832481587379955535423775326921556438741919099866785354159699479,0.203,0.2,0.206,0.005999999999999978,233092.1258,13314586.128045036,2026-06-30T00:00:00Z,rest:GET,2026-06-30 00:00:00,94.0
0xb6b3d7a2037b3faa7e1306d741840d453432902d73cc9a146a035e40271eae73,will-the-san-antonio-spurs-win-the-2026-nba-finals,Will the San Antonio Spurs win the 2026 NBA Finals?,"This market will resolve to “Yes” if the San Antonio Spurs win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",102227184035967850089766981958743064457339118173548431660886438726896222843254,0.155,0.154,0.156,0.0020000000000000018,226545.71859,5884331.570668783,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x543da007c2f149346cf9f9f21021f1b2e10c46c78fcd0c9297c0c21f10c94626,will-the-los-angeles-clippers-win-the-2026-nba-finals,Will the Los Angeles Clippers win the 2026 NBA Finals?,"This market will resolve to “Yes” if the Los Angeles Clippers win the 2026 NBA Finals. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NBA Finals based off the rules of the NBA.

The resolution source for this market will be information from the NBA.",80136419076132148090526858778468252473966514781048966836641001333641477735657,0.0185,0.018,0.019,0.0010000000000000009,185601.76572,11309645.690442974,2026-07-01T00:00:00Z,rest:GET,2026-07-01 00:00:00,95.0
0x3cec1aa0f2496c59cfcd2fd1270ce798e2d7de14ea55d6fdc747cc814a4b9262,will-the-chicago-blackhawks-win-the-2026-nhl-stanley-cup,Will the Chicago Blackhawks win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Chicago Blackhawks win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.
",69891043446226159898410642325443071680872661606424627368536022455419261707912,0.0015,0.001,0.002,0.001,183274.52649,1559577.1192150025,2026-06-30T00:00:00Z,rest:GET,2026-06-30 00:00:00,94.0
0x48dd35aba75f4ffb52d3d19e6665925512e6462ba25232536aa1e7c5ad3dad7b,will-the-seattle-kraken-win-the-2026-nhl-stanley-cup,Will the Seattle Kraken win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Seattle Kraken win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.
",93578935246439858671952440209676574631482293371193006735950832216315542606620,0.004,0.003,0.005,0.002,177250.99351,889819.7256529988,2026-06-30T00:00:00Z,rest:GET,2026-06-30 00:00:00,94.0
0xa467b14d51f01b957109d9cbb1d6c124fab2a089d52ed8f471d23c2812e743b7,xi-jinping-out-before-2027,Xi Jinping out before 2027?,"This market will resolve to ""Yes"" if China's General Secretary of the Communist Party, Xi Jinping, is removed from power for any length of time between July 3, 2025, and December 31, 2026, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

CCP General Secretary Xi Jinping will be considered removed from power if he announces his resignation from his role as General Secretary, or is otherwise dismissed, detained, disqualified, or otherwise loses his position or is prevented from fulfilling his duties as General Secretary within this market's timeframe.

The primary resolution source for this market will be a consensus of credible reporting.",32338220190071351435772801779725302244575775216413325951443816017994629993401,0.086,0.085,0.087,0.001999999999999988,169729.40596,7536603.862496688,2026-12-31T00:00:00Z,rest:GET,2026-12-31 00:00:00,278.0
0xbdd688664b4f3cf7ec4ec011607934fe8ae720c08353fc14a6e9dfbf6bbcf11a,will-the-tampa-bay-lightning-win-the-2026-nhl-stanley-cup,Will the Tampa Bay Lightning win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Tampa Bay Lightning win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.
",35573117698117780238142713946749692621043319879346349609080985768472429209643,0.14200000000000002,0.14,0.144,0.003999999999999976,163538.66916,770781.85324599,2026-06-30T00:00:00Z,rest:GET,2026-06-30 00:00:00,94.0
0xd8c3fff562711af557abca5e7367dbb892b1d79419b039b6f185e49f21ec6f71,will-italy-qualify-for-the-2026-fifa-world-cup,Will Italy qualify for the 2026 FIFA World Cup?,"This is a market on which teams will qualify for the 2026 FIFA World Cup.

If at any point it becomes impossible for this team to qualify for the FIFA World Cup based on the rules of FIFA (e.g. they cannot reach the required number of points to advance from its group or qualify for playoffs), this market will resolve immediately to “No”.

If the 2026 FIFA World Cup is permanently canceled or the qualifying stage has not been completed by September 30, 2026, 11:59 PM this market will resolve to “No”.

The resolution source for this market will be FIFA.  (https://www.fifa.com/en/tournaments/mens/worldcup).",21296624965887450804742516563526632324551397901259017139941826024484477821625,0.775,0.77,0.78,0.010000000000000009,154255.6111,329967.27234999795,2026-04-12T00:00:00Z,rest:GET,2026-04-12 00:00:00,15.0
0x9a3436e94742acc7049aa0ff10992dc1c6a574535c3150ea157b7631cad83e2c,will-the-san-jose-sharks-win-the-2026-nhl-stanley-cup,Will the San Jose Sharks win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the San Jose Sharks win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.
",84105030255296194000685400984047343200505768293107751790364245140894647606509,0.004,0.003,0.005,0.002,150549.7858,744848.5942989987,2026-06-30T00:00:00Z,rest:GET,2026-06-30 00:00:00,94.0
0xceb5e0c99a9195da148d79693f3c6819d44d4d3d7e5be77931e174a3eebe4a85,will-the-anaheim-ducks-win-the-2026-nhl-stanley-cup,Will the Anaheim Ducks win the 2026 NHL Stanley Cup?,"This market will resolve to “Yes” if the Anaheim Ducks win the 2026 NHL Stanley Cup. Otherwise, this market will resolve to “No”.

This market will resolve to “No” if it becomes impossible for this team to win the 2026 NHL Stanley Cup based off the rules of the NHL.

The resolution source for this market will be information from the NHL.
",1755198236548058730692725634969806667163093356894670716555961840777456036471,0.0265,0.026,0.027,0.0010000000000000009,141777.41098,675469.5766319991,2026-06-30T00:00:00Z,rest:GET,2026-06-30 00:00:00,94.0
